id,map,result,playtime,roundsPlayed,roundsWon,roundsLost,roundsDisconnected,placement,score,kills,deaths,assists,damage,damageReceived,headshots,grenadeCasts,ability1Casts,ability2Casts,ultimateCasts,dealtHeadshots,dealtBodyshots,dealtLegshots,econRating,suicides,revived,firstBloods,firstDeaths,lastDeaths,survived,traded,kasted,kAST,flawless,thrifty,antiEco,totalThrifty,totalAntiEco,manAdvantage,manDisadvantage,aces,teamAces,clutches,clutchesLost,plants,defuses,kdRatio,scorePerRound,damagePerRound,headshotsPercentage,damageDelta,damageDeltaPerRound,rank,trnPerformanceScore,player
67734968-3f59-4972-a4ba-63f790c1377d,/Game/Maps/Triad/Triad,victory,2251,24,13,11,0,7,4832,18,16,7,3337,2743,13,1.0,15.0,23.0,4.0,15,25,0,51,0,0,2,5,0,8,3,,67.0,1,7,,,,,,0,0,,,0,0,1.125,201.33333333333334,139.04166666666666,37.5,594,24.75,,558,verkozz%23ak74
258a00ba-7f71-4630-955e-7e4998a4ffed,/Game/Maps/Infinity/Infinity,defeat,1416,17,4,13,0,2,5795,20,14,0,3429,2313,17,1.0,5.0,15.0,4.0,17,13,0,83,0,0,2,5,1,3,0,,59.0,0,1,,,,,,0,0,,1.0,0,0,1.4285714285714286,340.88235294117646,201.7058823529412,56.666666666666664,1116,65.6470588235294,,599,verkozz%23ak74
03e72abc-48c1-4fbc-bb4f-8767776b3d3f,/Game/Maps/Infinity/Infinity,victory,1702,20,13,7,0,3,4434,16,12,3,2883,2072,9,2.0,4.0,17.0,3.0,10,26,3,60,0,0,3,2,0,8,1,,70.0,3,3,,,,,,0,0,,,0,1,1.3333333333333333,221.7,144.15,25.64102564102564,811,40.55,,680,verkozz%23ak74
ccaf2f6d-65a5-4dda-a429-bab4f6c506fc,/Game/Maps/Ascent/Ascent,victory,1413,16,13,3,0,6,3183,14,7,2,2294,1753,9,23.0,20.0,15.0,2.0,9,21,0,62,0,0,1,0,2,9,0,,75.0,1,1,,,,,,0,0,,2.0,0,0,2.0,198.9375,143.375,30.0,541,33.8125,,679,verkozz%23ak74
aa8db9c5-f448-4d73-af44-f5baeaa68255,/Game/Maps/Infinity/Infinity,defeat,1155,14,1,13,0,2,3744,14,13,1,2563,2188,10,0.0,2.0,12.0,2.0,10,17,2,75,0,1,1,2,2,1,0,,50.0,0,1,,,,,,0,0,1.0,2.0,0,0,1.0769230769230769,267.42857142857144,183.07142857142858,34.48275862068966,375,26.785714285714285,,457,verkozz%23ak74
b21c1ba7-4d31-4aff-a74f-823bcded716f,/Game/Maps/Bonsai/Bonsai,defeat,2126,23,10,13,0,1,7859,26,18,2,4677,3649,16,6.0,28.0,21.0,4.0,21,77,11,75,0,2,6,2,2,5,5,,78.0,0,3,,,,,,0,0,,2.0,0,0,1.4444444444444444,341.69565217391306,203.34782608695653,19.26605504587156,1028,44.69565217391305,,803,verkozz%23ak74
8f3fd62b-2cf8-4144-b936-3ad072652e98,/Game/Maps/Triad/Triad,defeat,1414,17,4,13,0,5,4263,16,14,2,2909,2595,15,14.0,1.0,9.0,3.0,15,10,1,69,0,0,1,2,1,3,5,,82.0,0,3,,,,,,0,2,,1.0,0,0,1.1428571428571428,250.76470588235293,171.11764705882354,57.692307692307686,314,18.470588235294116,,670,verkozz%23ak74
427518fe-f13f-4c74-b3af-10216fd2ef24,/Game/Maps/Pitt/Pitt,victory,1801,18,13,5,0,6,4011,15,15,3,2508,3104,12,1.0,6.0,16.0,3.0,12,16,0,46,0,0,4,2,0,3,1,,72.0,0,3,,,,,,0,0,1.0,,1,0,1.0,222.83333333333334,139.33333333333334,42.857142857142854,-596,-33.111111111111114,,575,verkozz%23ak74
8fab4946-2096-402e-8968-3a58b8c16aa7,/Game/Maps/Ascent/Ascent,defeat,2077,20,7,13,0,4,4663,16,19,3,2943,3408,11,0.0,5.0,16.0,4.0,11,20,6,50,0,0,6,7,0,1,1,,50.0,0,4,,,,,,1,0,1.0,,0,1,0.8421052631578947,233.15,147.15,29.72972972972973,-465,-23.25,,353,verkozz%23ak74
8a9606b2-ef36-4d4a-9376-63a35034eff0,/Game/Maps/Triad/Triad,defeat,1679,17,4,13,0,1,6113,20,16,4,4131,2684,15,6.0,7.0,23.0,2.0,15,30,0,93,0,1,4,2,2,1,0,,76.0,0,4,,,,,,0,0,,1.0,0,0,1.25,359.5882352941176,243.0,33.33333333333333,1447,85.11764705882354,,763,verkozz%23ak74
9ccb3d9b-ec0f-4ef0-b2e2-8d86eef209df,/Game/Maps/Pitt/Pitt,victory,1829,20,13,7,0,1,6744,26,13,3,4174,2433,19,0.0,4.0,20.0,5.0,19,27,3,86,0,0,5,1,0,7,5,,90.0,2,3,,,,,,0,0,,,0,0,2.0,337.2,208.7,38.775510204081634,1741,87.05,,991,verkozz%23ak74
9816dbce-2f4d-446c-9c65-dddd431ada99,/Game/Maps/Bonsai/Bonsai,defeat,2109,23,10,13,0,5,4953,18,20,1,2952,3245,9,13.0,9.0,26.0,3.0,10,45,4,46,0,0,9,4,2,3,3,,70.0,0,4,,,,,,0,0,,2.0,0,0,0.9,215.34782608695653,128.34782608695653,16.94915254237288,-293,-12.73913043478261,,503,verkozz%23ak74
aa0c214f-aa2e-4d7c-a418-32693638814c,/Game/Maps/Duality/Duality,defeat,1257,13,3,10,0,4,3094,11,10,7,1814,1607,7,4.0,5.0,21.0,2.0,7,15,2,56,0,0,1,1,2,3,2,,85.0,2,1,,,,,,0,0,,3.0,0,0,1.1,238.0,139.53846153846155,29.166666666666668,207,15.923076923076923,,663,verkozz%23ak74
e095f03c-fd16-4994-9b31-6617626eefd7,/Game/Maps/Ascent/Ascent,victory,1550,16,13,3,0,5,3303,14,7,1,2238,1542,10,2.0,9.0,23.0,1.0,10,22,11,74,0,0,0,0,0,9,2,,81.0,1,2,,,,,,0,0,1.0,,0,0,2.0,206.4375,139.875,23.25581395348837,696,43.5,,763,verkozz%23ak74
93c2ea45-8f28-40a9-bf1f-547ee8d22aba,/Game/Maps/Infinity/Infinity,victory,1589,18,13,5,0,1,6025,20,14,6,4030,2583,14,1.0,3.0,16.0,3.0,15,34,2,87,0,0,4,3,0,4,4,,78.0,0,2,,,,,,0,0,,,0,1,1.4285714285714286,334.72222222222223,223.88888888888889,29.411764705882355,1447,80.38888888888889,,904,verkozz%23ak74
b0e8b4ba-e649-4c00-94ba-7358ed4e9ee5,/Game/Maps/Juliett/Juliett,defeat,2748,30,14,16,0,1,9131,31,24,6,5976,4036,27,4.0,10.0,24.0,6.0,31,36,2,60,0,0,9,7,1,6,9,,77.0,0,4,,,,,,0,0,1.0,1.0,1,0,1.2916666666666667,304.3666666666667,199.2,44.927536231884055,1940,64.66666666666667,,834,verkozz%23ak74
c2b17952-9c68-4a13-b7b1-971af50bcd7e,/Game/Maps/Bonsai/Bonsai,victory,1563,18,13,5,0,5,3901,17,8,7,2725,1529,14,4.0,11.0,27.0,3.0,14,14,1,82,0,0,2,0,1,10,4,,83.0,2,4,,,,,,0,1,,1.0,4,0,2.125,216.72222222222223,151.38888888888889,48.275862068965516,1196,66.44444444444444,,818,verkozz%23ak74
415aa509-d813-4ddb-a2a1-2c4fdf22c287,/Game/Maps/Infinity/Infinity,defeat,1596,17,4,13,0,8,3062,9,17,7,2231,3074,8,4.0,0.0,36.0,2.0,10,18,0,54,0,0,0,1,2,2,3,,71.0,0,4,,,,,,0,0,,2.0,3,0,0.5294117647058824,180.11764705882354,131.23529411764707,35.714285714285715,-843,-49.588235294117645,,324,verkozz%23ak74
b0ef6f79-fe8b-4659-b87a-abe0ade74570,/Game/Maps/Duality/Duality,victory,1717,18,13,5,0,4,3840,13,13,3,2555,2283,10,1.0,5.0,17.0,4.0,10,17,2,46,0,0,5,4,0,5,2,,61.0,3,2,,,,,,0,0,,,1,0,1.0,213.33333333333334,141.94444444444446,34.48275862068966,272,15.11111111111111,,553,verkozz%23ak74
db35364e-53e4-4d8d-a001-ce28f01714f6,/Game/Maps/Triad/Triad,victory,1634,19,13,6,0,2,5750,22,10,8,4275,2129,17,11.0,12.0,33.0,1.0,20,30,6,106,0,0,2,0,3,9,2,,84.0,3,5,,,,,,0,0,,3.0,0,0,2.2,302.63157894736844,225.0,35.714285714285715,2146,112.94736842105263,,946,verkozz%23ak74
d92bb4d5-5e3a-4d7a-a385-4b93ff48ab2e,/Game/Maps/Pitt/Pitt,victory,2016,19,13,6,0,1,5008,19,8,3,3380,1761,13,20.0,14.0,6.0,1.0,13,36,3,73,0,0,3,2,2,11,2,,89.0,1,6,,,,,,0,0,1.0,2.0,1,2,2.375,263.57894736842104,177.89473684210526,25.0,1619,85.21052631578948,,932,verkozz%23ak74
9f90851f-288e-40c1-8e96-4ad1f180d374,/Game/Maps/Ascent/Ascent,defeat,2268,24,11,13,0,5,5496,21,17,7,3279,3365,13,36.0,29.0,18.0,4.0,15,41,6,54,0,0,3,2,3,7,1,,62.0,0,5,,,,,,0,0,,3.0,2,1,1.2352941176470589,229.0,136.625,24.193548387096776,-86,-3.5833333333333335,,489,verkozz%23ak74
d2e48240-0f2c-427a-9d74-138efe42e327,/Game/Maps/Triad/Triad,victory,2470,28,15,13,0,5,6507,23,20,1,4551,4115,16,19.0,14.0,36.0,2.0,16,39,3,56,0,1,3,7,2,8,3,,50.0,0,9,,,,,,0,0,,2.0,0,0,1.15,232.39285714285714,162.53571428571428,27.586206896551722,436,15.571428571428571,,506,verkozz%23ak74
00f9137c-5b64-49a1-b43b-bcac62f6ba73,/Game/Maps/Infinity/Infinity,victory,1726,21,13,8,0,2,6432,24,19,9,4617,3330,20,7.0,3.0,46.0,4.0,21,37,2,83,2,0,3,0,2,6,5,,95.0,1,4,,,,,,0,0,,2.0,3,0,1.263157894736842,306.2857142857143,219.85714285714286,35.0,1287,61.285714285714285,,960,verkozz%23ak74
0c9e22d9-ee6a-4fc5-812a-b4e1f7c666c7,/Game/Maps/Duality/Duality,defeat,1556,18,5,13,0,3,4310,15,16,0,2871,2781,11,0.0,4.0,17.0,2.0,11,30,0,59,0,0,4,3,3,2,1,,67.0,0,3,,,,,,0,0,,3.0,0,0,0.9375,239.44444444444446,159.5,26.82926829268293,90,5.0,,489,verkozz%23ak74
1a03c1ba-09f9-4251-9d73-e012cb14ea6e,/Game/Maps/Ascent/Ascent,defeat,1894,21,8,13,0,4,4868,17,17,2,3004,3071,8,3.0,5.0,19.0,3.0,8,42,7,55,0,0,2,2,2,4,4,,67.0,0,5,,,,,,0,0,,2.0,0,0,1.0,231.8095238095238,143.04761904761904,14.035087719298245,-67,-3.1904761904761907,,490,verkozz%23ak74
b961ff30-f99a-40bb-978f-176f949c39ed,/Game/Maps/Pitt/Pitt,defeat,2105,22,9,13,0,3,5692,19,17,2,3718,3357,15,14.0,5.0,5.0,3.0,16,29,3,70,0,0,4,1,2,5,3,,77.0,0,3,,,,,,0,0,,2.0,0,0,1.1176470588235294,258.72727272727275,169.0,33.33333333333333,361,16.40909090909091,,682,verkozz%23ak74
b262943f-4223-4f7f-b84c-309fc11c7e5a,/Game/Maps/Infinity/Infinity,victory,2187,24,13,11,0,4,5649,19,19,11,3834,3584,15,6.0,3.0,53.0,3.0,15,32,4,67,1,0,1,1,3,8,1,,75.0,2,7,,,,,,0,1,,3.0,1,2,1.0,235.375,159.75,29.411764705882355,250,10.416666666666666,,672,verkozz%23ak74
754da270-079a-4669-99ab-8ea972bcdd7f,/Game/Maps/Duality/Duality,victory,1637,20,13,7,0,1,5836,20,12,3,3944,2325,17,0.0,8.0,20.0,3.0,19,27,0,98,0,2,4,5,0,8,1,,70.0,4,2,,,,,,0,0,,,0,0,1.6666666666666667,291.8,197.2,41.30434782608695,1619,80.95,,801,verkozz%23ak74
72c4bf2f-9c1e-4d4e-bfae-c58131b52104,/Game/Maps/Infinity/Infinity,victory,1880,20,13,7,0,7,3394,12,12,3,2529,2078,12,9.0,13.0,19.0,3.0,14,5,3,60,0,0,2,3,2,8,2,,75.0,1,3,,,,,,0,0,1.0,2.0,2,0,1.0,169.7,126.45,63.63636363636363,451,22.55,,610,verkozz%23ak74
e692de05-4747-4022-81e7-64bc8a9bbe85,/Game/Maps/Bonsai/Bonsai,defeat,1379,16,3,13,0,8,2161,6,15,3,1473,2239,6,6.0,3.0,1.0,2.0,6,15,0,36,0,0,1,4,1,1,2,,56.0,1,1,,,,,,0,0,,1.0,0,0,0.4,135.0625,92.0625,28.57142857142857,-766,-47.875,,145,verkozz%23ak74
8b8ac3c7-57bc-4a99-9160-d382cd8688e1,/Game/Maps/Juliett/Juliett,defeat,1017,13,0,13,3,10,634,2,10,1,429,1661,2,3.0,1.0,4.0,1.0,2,2,0,19,0,0,1,3,1,0,3,,31.0,0,0,,,,,,0,0,,1.0,0,0,0.2,48.76923076923077,33.0,50.0,-1232,-94.76923076923077,,100,verkozz%23ak74
29d1ea4b-8d0d-4f77-9574-ebbba2fe74c3,/Game/Maps/Ascent/Ascent,victory,2191,23,13,10,0,1,7003,25,18,4,4376,3450,14,11.0,9.0,29.0,2.0,22,42,13,75,0,0,9,4,2,5,5,,87.0,2,2,,,,,,0,0,,2.0,0,0,1.3888888888888888,304.4782608695652,190.2608695652174,28.57142857142857,926,40.26086956521739,,912,verkozz%23ak74
078e9799-7e18-4f3a-a3b2-420a70c0654e,/Game/Maps/Infinity/Infinity,victory,2100,24,13,11,0,10,3040,9,20,3,2021,3807,7,6.0,9.0,24.0,3.0,10,22,0,32,0,0,4,6,0,4,9,,71.0,2,7,,,,,,0,0,,,0,0,0.45,126.66666666666667,84.20833333333333,31.25,-1786,-74.41666666666667,,322,verkozz%23ak74
556ff6c0-5768-45ff-abe8-609f5eef2bcf,/Game/Maps/Bonsai/Bonsai,victory,2402,24,13,11,0,1,6364,19,20,5,4183,3728,13,14.0,11.0,30.0,4.0,15,60,11,60,0,0,8,6,0,5,4,,62.0,2,7,,,,,,0,0,,,0,0,0.95,265.1666666666667,174.29166666666666,17.441860465116278,455,18.958333333333332,,613,verkozz%23ak74
724701fc-611e-46cf-92ab-aaa3fda6a0c9,/Game/Maps/Triad/Triad,victory,2361,26,14,12,0,4,6341,23,20,12,4006,3495,16,7.0,3.0,69.0,3.0,16,37,5,60,0,0,2,1,0,9,4,,85.0,0,6,,,,,,0,0,,,0,0,1.15,243.8846153846154,154.07692307692307,27.586206896551722,511,19.653846153846153,,785,verkozz%23ak74
b67333dd-3882-43f7-bf09-f3485d5b7328,/Game/Maps/Pitt/Pitt,defeat,2028,22,9,13,0,8,3579,11,17,5,2299,2795,8,21.0,13.0,20.0,2.0,12,25,2,40,0,1,1,2,1,5,7,,77.0,0,4,,,,,,0,0,,1.0,0,0,0.6470588235294118,162.6818181818182,104.5,30.76923076923077,-496,-22.545454545454547,,450,verkozz%23ak74
f941bb2b-b9e9-4cde-870a-4f4e05b4325e,/Game/Maps/Pitt/Pitt,victory,1489,16,13,3,0,1,6360,23,11,7,3821,2084,9,8.0,9.0,24.0,3.0,9,42,1,74,0,0,7,3,0,5,3,,94.0,0,3,,,,,,0,0,1.0,,0,0,2.090909090909091,397.5,238.8125,17.307692307692307,1737,108.5625,,1000,verkozz%23ak74
4a79f83e-2098-4572-8183-12a9d3c6e4e9,/Game/Maps/Infinity/Infinity,defeat,2029,22,9,13,0,9,3052,10,16,3,2005,2940,7,12.0,19.0,22.0,2.0,7,19,1,35,0,0,3,2,1,6,2,,68.0,2,4,,,,,,0,0,,1.0,0,0,0.625,138.72727272727272,91.13636363636364,25.925925925925924,-935,-42.5,,292,verkozz%23ak74
358fac12-6515-4e94-aaea-266965091dd3,/Game/Maps/Bonsai/Bonsai,tied,2791,30,15,15,0,4,6868,22,20,11,4803,4174,15,12.0,26.0,22.0,3.0,21,67,1,53,0,1,3,0,2,10,7,,80.0,2,0,,,,,,0,0,,2.0,0,0,1.1,228.93333333333334,160.1,23.595505617977526,629,20.966666666666665,,724,finessed%23demon
08a423d1-0df8-4841-b1f4-993b3c9d4856,/Game/Maps/Ascent/Ascent,victory,1761,18,13,5,0,4,4393,14,12,7,2957,2711,10,12.0,12.0,23.0,3.0,12,35,1,60,0,0,2,3,2,6,3,,67.0,1,0,,,,,,0,0,,2.0,0,0,1.1666666666666667,244.05555555555554,164.27777777777777,25.0,246,13.666666666666666,,638,finessed%23demon
4503a700-fb3b-4846-b311-65a37e15fa91,/Game/Maps/Pitt/Pitt,defeat,2447,23,10,13,0,7,4775,16,16,6,3233,3609,11,30.0,4.0,11.0,3.0,16,45,1,58,0,0,2,1,2,7,2,,70.0,0,1,,,,,,0,0,1.0,2.0,0,0,1.0,207.6086956521739,140.56521739130434,25.806451612903224,-376,-16.347826086956523,,480,finessed%23demon
b8f1c45e-b8cb-467e-af20-1e21cadec80b,/Game/Maps/Canyon/Canyon,victory,2597,24,13,11,0,2,6845,25,12,6,4298,2872,13,10.0,33.0,17.0,4.0,14,62,4,79,0,0,5,1,1,12,2,,79.0,2,0,,,,,,0,0,2.0,1.0,2,3,2.0833333333333335,285.2083333333333,179.08333333333334,17.5,1426,59.416666666666664,,843,finessed%23demon
04d47ac2-0d92-4488-9828-1f5639df757b,/Game/Maps/Port/Port,victory,1452,17,13,4,0,4,3931,15,10,2,2486,1868,9,17.0,13.0,20.0,2.0,10,31,4,69,0,0,3,0,1,7,1,,82.0,1,0,,,,,,0,0,1.0,1.0,0,0,1.5,231.23529411764707,146.23529411764707,22.22222222222222,618,36.35294117647059,,806,finessed%23demon
641ec1a4-ba86-4bdf-8c1a-8ee43f7aec5f,/Game/Maps/Port/Port,victory,2082,21,13,8,0,1,6640,25,13,4,3896,2738,18,15.0,11.0,28.0,4.0,21,26,1,77,0,0,3,1,1,8,4,,81.0,0,0,,,,,,0,0,1.0,1.0,2,1,1.9230769230769231,316.1904761904762,185.52380952380952,43.75,1158,55.142857142857146,,905,finessed%23demon
c220ff5f-fe95-42ba-a5da-ae69e4997c9a,/Game/Maps/Port/Port,defeat,2367,26,12,14,0,4,5381,20,18,1,3151,3310,13,26.0,5.0,12.0,1.0,13,29,2,45,0,0,2,4,1,8,3,,73.0,1,0,,,,,,0,0,1.0,2.0,0,1,1.1111111111111112,206.96153846153845,121.1923076923077,29.545454545454547,-159,-6.115384615384615,,543,finessed%23demon
85a96217-7aae-41a5-9be5-e00e27ae5714,/Game/Maps/Bonsai/Bonsai,victory,1916,20,13,7,0,2,5461,18,15,5,3613,3141,12,9.0,25.0,16.0,3.0,16,48,1,62,0,2,4,1,4,5,4,,85.0,0,0,,,,,,0,0,,4.0,0,0,1.2,273.05,180.65,24.615384615384617,472,23.6,,860,finessed%23demon
8bd693d8-babb-48c3-8eed-40b8989e999d,/Game/Maps/Pitt/Pitt,victory,2759,26,14,12,0,1,8359,29,19,5,5236,3594,19,28.0,5.0,13.0,2.0,21,52,5,65,0,1,8,3,3,7,3,,85.0,0,1,,,,,,0,0,2.0,3.0,1,0,1.5263157894736843,321.5,201.3846153846154,26.923076923076923,1642,63.15384615384615,,914,finessed%23demon
051e7594-54c9-47b3-b5d1-c15c3aaa76e1,/Game/Maps/Canyon/Canyon,victory,2883,26,14,12,0,1,8305,27,19,5,5102,4175,13,12.0,26.0,18.0,4.0,14,60,6,66,0,0,7,1,3,7,3,,69.0,0,1,,,,,,0,0,1.0,3.0,0,0,1.4210526315789473,319.4230769230769,196.23076923076923,17.5,927,35.65384615384615,,742,finessed%23demon
9b5eeff5-5fb6-4b46-9c11-5737db3b1d8d,/Game/Maps/Ascent/Ascent,victory,1593,18,13,5,0,1,5977,22,10,5,4174,2036,16,26.0,2.0,11.0,2.0,19,44,3,109,0,0,3,0,0,8,2,,78.0,1,0,,,,,,0,0,1.0,,0,1,2.2,332.05555555555554,231.88888888888889,28.78787878787879,2138,118.77777777777777,,912,finessed%23demon
3d7456a5-7ad3-4f79-9093-a8e83a51a217,/Game/Maps/Bonsai/Bonsai,defeat,2111,22,9,13,0,2,7049,25,15,3,4657,2836,18,9.0,23.0,19.0,3.0,18,59,4,95,0,0,5,1,1,7,7,,77.0,2,0,,,,,,0,0,2.0,1.0,0,0,1.6666666666666667,320.40909090909093,211.6818181818182,22.22222222222222,1821,82.77272727272727,,807,finessed%23demon
4320e1de-502a-447c-9261-95430754f7f3,/Game/Maps/Port/Port,victory,1901,21,13,8,0,2,5338,18,13,4,3692,2417,13,23.0,12.0,24.0,2.0,13,34,2,75,0,0,1,1,1,8,4,,81.0,0,0,,,,,,0,0,,1.0,0,1,1.3846153846153846,254.1904761904762,175.8095238095238,26.53061224489796,1275,60.714285714285715,,857,finessed%23demon
8cc2b08c-06c4-4106-bca1-44d82a10f102,/Game/Maps/Jam/Jam,victory,1912,21,13,8,0,6,4453,14,16,16,3008,2887,12,26.0,15.0,18.0,3.0,14,29,2,48,0,0,2,2,1,5,6,,86.0,0,0,,,,,,0,0,,1.0,0,0,0.875,212.04761904761904,143.23809523809524,31.11111111111111,121,5.761904761904762,,745,finessed%23demon
25ca0fcc-51b0-4ebb-8811-39644d0214f5,/Game/Maps/Jam/Jam,victory,1198,15,13,2,0,2,4158,16,11,3,2608,1813,11,4.0,22.0,12.0,3.0,13,25,0,74,1,0,3,3,1,4,5,,80.0,0,1,,,,,,0,0,1.0,,1,0,1.4545454545454546,277.2,173.86666666666667,34.21052631578947,795,53.0,,868,finessed%23demon
dfacf21c-234d-46fe-92ac-7a3064735aa3,/Game/Maps/Canyon/Canyon,victory,2083,24,13,11,0,3,5788,17,18,9,3834,3510,8,12.0,24.0,18.0,3.0,10,57,2,60,0,0,4,3,1,6,4,,79.0,2,1,,,,,,0,0,,1.0,1,0,0.9444444444444444,241.16666666666666,159.75,14.492753623188406,324,13.5,,728,finessed%23demon
7e715fbc-88f5-42cb-b333-0300240af757,/Game/Maps/Pitt/Pitt,defeat,1698,18,5,13,0,2,5330,19,16,2,2940,2886,13,21.0,3.0,12.0,2.0,14,23,0,65,0,0,2,1,2,2,3,,89.0,0,0,,,,,,0,0,,3.0,0,0,1.1875,296.1111111111111,163.33333333333334,37.83783783783784,54,3.0,,736,finessed%23demon
3b8ce813-acc0-43de-baca-7544bf99f8f4,/Game/Maps/Bonsai/Bonsai,victory,1835,19,13,6,0,2,5224,19,10,2,3513,2340,13,10.0,25.0,13.0,2.0,16,51,2,90,0,0,1,1,0,9,2,,68.0,1,0,,,,,,0,0,1.0,,1,0,1.9,274.94736842105266,184.89473684210526,23.18840579710145,1173,61.73684210526316,,757,finessed%23demon
a2b7841b-65ee-4919-914f-727b21997735,/Game/Maps/Triad/Triad,victory,1650,18,13,5,0,1,6869,25,11,4,4154,2476,20,23.0,7.0,8.0,3.0,22,22,5,81,0,0,5,1,1,7,3,,89.0,0,0,,,,,,0,0,,1.0,0,1,2.272727272727273,381.6111111111111,230.77777777777777,44.89795918367347,1678,93.22222222222223,,993,finessed%23demon
2db25fd8-c583-4693-9e2f-1f89bc106812,/Game/Maps/Port/Port,defeat,1954,22,9,13,0,2,5798,21,17,2,3676,2821,16,11.0,11.0,23.0,4.0,17,23,3,63,0,0,2,5,4,5,4,,73.0,0,1,,,,,,0,0,1.0,4.0,0,0,1.2352941176470589,263.54545454545456,167.0909090909091,39.53488372093023,855,38.86363636363637,,681,finessed%23demon
c1b00780-7e20-4644-a32e-2106dc7e1dac,/Game/Maps/Port/Port,victory,2573,26,14,12,0,3,6256,23,18,2,3688,3557,15,18.0,15.0,5.0,3.0,16,25,1,51,0,0,4,3,2,8,3,,73.0,3,1,,,,,,0,1,,2.0,0,0,1.2777777777777777,240.6153846153846,141.84615384615384,38.095238095238095,131,5.038461538461538,,652,finessed%23demon
7c220144-e108-4c88-ac1b-203c6b7e539b,/Game/Maps/Canyon/Canyon,victory,1961,22,13,9,0,1,6354,25,15,3,4191,2826,16,10.0,30.0,16.0,4.0,16,41,4,77,1,0,2,3,2,7,5,,86.0,0,0,,,,,,0,0,2.0,1.0,2,1,1.6666666666666667,288.8181818181818,190.5,26.229508196721312,1365,62.04545454545455,,928,finessed%23demon
3bbfef5d-42d2-4995-b76b-06082c33cf9c,/Game/Maps/Bonsai/Bonsai,victory,2517,26,14,12,0,1,7153,26,17,8,4608,3025,17,37.0,17.0,29.0,4.0,19,41,4,70,0,0,3,3,4,9,4,,77.0,1,1,,,,,,0,0,1.0,4.0,1,0,1.5294117647058822,275.11538461538464,177.23076923076923,29.6875,1583,60.88461538461539,,818,finessed%23demon
4098c208-01b2-4185-b93c-6fe0978b2e7a,/Game/Maps/Triad/Triad,victory,1633,18,13,5,0,1,6643,25,8,3,4457,1934,23,25.0,2.0,14.0,2.0,27,27,2,114,0,0,5,2,0,10,3,,94.0,1,0,,,,,,1,0,1.0,,0,0,3.125,369.05555555555554,247.61111111111111,48.214285714285715,2523,140.16666666666666,,1000,finessed%23demon
89f7aa89-0e6a-4cdb-99c0-a43f5862e1d6,/Game/Maps/Canyon/Canyon,victory,2242,24,13,11,0,1,6972,23,19,5,4749,4009,16,6.0,20.0,17.0,4.0,16,56,1,67,0,0,4,3,2,5,5,,79.0,1,0,,,,,,0,0,,2.0,1,0,1.2105263157894737,290.5,197.875,21.91780821917808,740,30.833333333333332,,809,finessed%23demon
d092bd45-213c-498b-91b3-c76ec23c6fbb,/Game/Maps/Pitt/Pitt,victory,1776,21,13,8,0,1,5716,21,13,5,3460,2354,17,24.0,4.0,8.0,2.0,20,21,1,66,0,0,6,2,1,8,3,,76.0,1,0,,,,,,0,2,1.0,1.0,0,2,1.6153846153846154,272.1904761904762,164.76190476190476,47.61904761904761,1106,52.666666666666664,,827,finessed%23demon
49420ead-b345-4787-b3ff-a9b33003724d,/Game/Maps/Triad/Triad,victory,1828,21,13,8,0,2,6114,22,16,4,3791,3293,14,7.0,10.0,36.0,3.0,15,33,0,86,0,0,2,1,4,8,6,,90.0,3,0,,,,,,0,0,,4.0,1,0,1.375,291.14285714285717,180.52380952380952,31.25,498,23.714285714285715,,901,finessed%23demon
c648489b-db7c-4543-b103-5675daacd2a9,/Game/Maps/Ascent/Ascent,victory,1269,16,13,3,0,6,3296,13,8,4,2283,1738,9,12.0,15.0,15.0,2.0,10,33,3,78,0,0,2,2,0,8,3,,94.0,1,0,,,,,,0,0,,,0,0,1.625,206.0,142.6875,21.73913043478261,545,34.0625,,807,finessed%23demon
ad1ae852-7228-44bd-809e-099b7bf25af1,/Game/Maps/Port/Port,victory,1513,19,13,6,0,3,4395,15,8,6,2827,1590,1,15.0,7.0,3.0,1.0,1,27,0,67,0,0,3,2,3,11,1,,89.0,3,0,,,,,,0,1,1.0,3.0,2,1,1.875,231.31578947368422,148.78947368421052,3.571428571428571,1237,65.10526315789474,,875,finessed%23demon
3b1d9ad2-cd29-49b3-a70f-2d7f18f8e15f,/Game/Maps/Bonsai/Bonsai,victory,1926,21,13,8,0,4,4813,18,10,4,3284,2024,14,32.0,16.0,21.0,2.0,14,36,4,68,0,1,2,1,3,11,1,,81.0,0,1,,,,,,0,0,,3.0,2,0,1.8,229.1904761904762,156.38095238095238,25.925925925925924,1260,60.0,,819,finessed%23demon
951d3d5c-b69a-40b5-918b-ba51e354f954,/Game/Maps/Ascent/Ascent,victory,2184,23,13,10,0,3,5993,20,17,4,3696,2941,16,10.0,17.0,23.0,4.0,17,30,0,61,0,1,8,1,2,6,4,,74.0,1,1,,,,,,0,1,,2.0,3,0,1.1764705882352942,260.5652173913044,160.69565217391303,36.17021276595745,755,32.82608695652174,,752,finessed%23demon
b487924c-0b1c-4ae6-af88-0b084e862bab,/Game/Maps/Canyon/Canyon,defeat,1959,22,9,13,0,5,5191,18,15,3,3394,2933,11,7.0,32.0,15.0,3.0,14,35,4,70,1,0,3,3,3,7,0,,64.0,1,0,,,,,,0,1,,3.0,1,1,1.2,235.95454545454547,154.27272727272728,26.41509433962264,461,20.954545454545453,,533,finessed%23demon
